date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-01 00:00:00,7.9,4.9,13.4,0,,15,12.2,31.5,1032.1,
2020-01-02 00:00:00,7.8,4.1,14.7,0,,336,14.7,29.6,1031.8,
2020-01-03 00:00:00,7.1,4.5,11,0,,2,17.6,29.6,1030.9,
2020-01-04 00:00:00,7.9,3.9,14.8,0,,356,20.6,33.3,1031.4,
2020-01-05 00:00:00,8.5,4.9,15.1,0,,8,21.3,35.2,1028.6,
2020-01-06 00:00:00,8.3,4.1,16,0,,358,14.2,31.5,1029.4,
2020-01-07 00:00:00,8.2,4.6,15.3,0,,348,17.5,33.3,1029.8,
2020-01-08 00:00:00,9.1,4.7,16.7,0,,17,13.2,33.3,1030.2,
2020-01-09 00:00:00,9.5,5.7,14.7,4.9,,321,14.8,29.6,1027.5,
2020-01-10 00:00:00,9.3,6.8,12.5,16.2,,15,11.7,27.8,1025.7,
2020-01-11 00:00:00,7.2,4.2,12.3,0,,2,16.8,29.6,1030.1,
2020-01-12 00:00:00,6.4,2.4,14.7,0,,351,15.3,31.5,1029.9,
2020-01-13 00:00:00,7.2,2.9,12.9,0,,325,15.7,31.5,1025,
2020-01-14 00:00:00,7.8,2.7,14.4,0,,338,14.6,29.6,1022,
2020-01-15 00:00:00,7.8,3.2,14.3,0,,345,15.8,33.3,1024.4,
2020-01-16 00:00:00,9,4.8,14.8,0,,338,15,27.8,1027.7,
2020-01-17 00:00:00,12.3,6.9,19,0,,309,12.6,48.2,1026.2,
2020-01-18 00:00:00,9.9,7.2,14.7,0.2,,335,15,29.6,1027.1,
2020-01-19 00:00:00,10.7,9.3,12.5,0,,58,35.4,72.2,1020.5,
2020-01-20 00:00:00,9.7,7.3,11.4,54.1,,57,53.9,96.3,1024.9,
2020-01-21 00:00:00,10.4,7.6,12.8,87.9,,72,60.2,96.3,1023.4,
2020-01-22 00:00:00,12.6,10,14.9,10.4,,61,26.4,70.4,1020.8,
2020-01-23 00:00:00,12.2,8.5,14.7,0.1,,238,16.1,50,1020.9,
2020-01-24 00:00:00,9.7,6.2,15.4,0,,337,14.4,27.8,1022.1,
2020-01-25 00:00:00,10.7,7.8,14.3,0,,23,12.9,24.1,1020.5,
2020-01-26 00:00:00,11.4,8.2,17.4,0,,356,12.3,22.2,1019.9,
2020-01-27 00:00:00,10.4,6.1,15.4,0,,303,13.2,44.5,1020.7,
2020-01-28 00:00:00,13.6,10.1,17.7,0,,277,23.7,46.3,1017.7,
2020-01-29 00:00:00,11.2,8.2,16.4,0,,20,9.2,25.9,1021,
2020-01-30 00:00:00,12.3,8.7,18.8,0,,329,9.1,27.8,1020.4,
2020-01-31 00:00:00,13.1,10.5,19.2,0,,310,12,24.1,1020.9,
2020-02-01 00:00:00,13.4,8.9,21.4,0,,15,6.4,24.1,1021.2,
2020-02-02 00:00:00,14.6,10,20.7,0,,309,10,31.5,1025.9,
2020-02-03 00:00:00,15.4,11.7,21.5,0,,258,11.5,25.9,1026.4,
2020-02-04 00:00:00,14.7,10.3,21.3,0,,344,11.3,33.3,1022.6,
2020-02-05 00:00:00,10.4,7,14.8,0,,332,14.6,25.9,1028.6,
2020-02-06 00:00:00,9.5,4.8,14.8,0,,324,15.8,31.5,1027.6,
2020-02-07 00:00:00,9.9,6.5,14.7,0,,336,11.9,22.2,1025.4,
2020-02-08 00:00:00,10.3,6.7,14.1,0,,337,8.7,22.2,1025.2,
2020-02-09 00:00:00,11.1,7.2,15.1,0,,306,18.6,40.8,1028.6,
2020-02-10 00:00:00,14.6,11.2,21.6,0,,251,19.6,42.6,1026.4,
2020-02-11 00:00:00,13.7,10.7,17.3,0,,54,10.8,25.9,1023.9,
2020-02-12 00:00:00,12.3,11.4,13.5,0,,59,14.3,25.9,1025.2,
2020-02-13 00:00:00,12.8,9.5,16.3,0,,277,18.7,44.5,1021.4,
2020-02-14 00:00:00,12.1,9.2,16.2,0,,6,10.5,24.1,1024.7,
2020-02-15 00:00:00,12.3,9.9,15.6,0,,287,14.3,33.3,1026.2,
2020-02-16 00:00:00,13.8,13.2,15.8,0,,252,21.2,44.5,1026.3,
2020-02-17 00:00:00,13.9,13.3,15.9,1.1,,240,16.3,37,1025.2,
2020-02-18 00:00:00,11.7,7.9,15.1,0,,291,12.2,27.8,1031.1,
2020-02-19 00:00:00,9.9,6.8,16.7,0,,330,14.1,27.8,1030.7,
2020-02-20 00:00:00,10.2,5.2,15.6,0,,316,18.5,35.2,1026.1,
2020-02-21 00:00:00,11.3,6.8,17,0,,312,16.3,33.3,1029.1,
2020-02-22 00:00:00,11.5,7.5,16.4,0,,38,13.9,25.9,1031.9,
2020-02-23 00:00:00,12.3,8.2,17.6,0,,290,16.6,35.2,1031.9,
2020-02-24 00:00:00,12.9,8.8,18.4,0,,292,16.9,35.2,1025.1,
2020-02-25 00:00:00,11.8,8.2,16.1,0,,30,10.6,27.8,1016.2,
2020-02-26 00:00:00,13.5,9.1,19.8,0,,344,18,44.5,1014.8,
2020-02-27 00:00:00,14.4,9.1,19.7,0,,279,21.3,53.7,1016.4,
2020-02-28 00:00:00,13.4,10.5,16.4,0,,290,11.4,27.8,1020.4,
2020-02-29 00:00:00,13.8,11.2,17,0,,267,16.6,48.2,1011.8,
2020-03-01 00:00:00,15.6,13,20.9,0.9,,254,20.2,59.3,1009.3,
2020-03-02 00:00:00,14.9,9.7,19.1,1.4,,278,38.6,81.5,1000.1,
2020-03-03 00:00:00,12.4,8.2,18,0,,301,23.9,63,1009.6,
2020-03-04 00:00:00,12.7,9.8,18,0,,70,9.6,42.6,1015.4,
2020-03-05 00:00:00,14.7,9.8,20,0,,311,20.5,61.1,1007.6,
2020-03-06 00:00:00,12.3,8.3,17.9,0,,342,23,57.4,1008.9,
2020-03-07 00:00:00,11.9,6.3,18.8,0,,280,14.9,40.8,1018.8,
2020-03-08 00:00:00,12.6,8.2,17,0,,302,15.4,33.3,1022.4,
2020-03-09 00:00:00,13,9.1,21.1,0,,54,17,35.2,1019.5,
2020-03-10 00:00:00,12.5,9.3,15.9,0,,266,15.7,38.9,1023.8,
2020-03-11 00:00:00,12.6,8.7,16.8,0,,331,10.7,22.2,1023.1,
2020-03-12 00:00:00,12.7,10.4,17,0,,315,10.4,27.8,1020.6,
2020-03-13 00:00:00,13.7,10.2,17.5,0,,256,17,31.5,1019.5,
2020-03-14 00:00:00,14.2,10.2,18.4,0,,278,10.9,25.9,1019.9,
2020-03-15 00:00:00,12.7,8.9,17.3,0,,53,12.8,29.6,1018.9,
2020-03-16 00:00:00,13.7,13.4,15.2,18.3,,89,31.5,61.1,1017.3,
2020-03-17 00:00:00,14.8,12.9,17.4,0,,75,30.4,59.3,1027,
2020-03-18 00:00:00,12.8,9.4,17.5,0,,50,9.6,24.1,1027.7,
2020-03-19 00:00:00,11.6,8.2,15.8,0,,59,11.4,22.2,1024,
2020-03-20 00:00:00,12,8.5,16.5,0,,48,15.9,33.3,1020.3,
2020-03-21 00:00:00,12,7.2,17.1,0,,47,16.1,31.5,1014.9,
2020-03-22 00:00:00,13.1,9.8,16.9,4.2,,55,19.6,40.8,1013.9,
2020-03-23 00:00:00,13.5,11.6,16.4,20.4,,74,26.7,44.5,1018.8,
2020-03-24 00:00:00,12.5,10.8,15.1,0,,79,33.7,48.2,1020.3,
2020-03-25 00:00:00,10.1,5.9,13.6,0,,51,14.7,37,1017.3,
2020-03-26 00:00:00,8.4,5,13,0,,34,22,48.2,1010.5,
2020-03-27 00:00:00,9.5,3.7,16.2,0.1,,351,13.9,29.6,1014.3,
2020-03-28 00:00:00,13,10,17.4,0,,317,14.9,25.9,1017.1,
2020-03-29 00:00:00,13.7,8.9,19.1,0,,36,12.2,29.6,1015.1,
2020-03-30 00:00:00,10.2,8,14.3,6,,43,18.6,33.3,1014.6,
2020-03-31 00:00:00,11.2,8.3,13.1,3.2,,67,30.5,57.4,1014.3,
2020-04-01 00:00:00,11.6,10.4,13,16.4,,76,41.7,63,1014.4,
2020-04-02 00:00:00,12.1,10.3,15.1,0,,70,29.3,59.3,1012.3,
2020-04-03 00:00:00,12.3,7.8,17.3,0,,297,12.7,37,1015.7,
2020-04-04 00:00:00,12.2,8.5,17,0,,296,12.3,35.2,1020,
2020-04-05 00:00:00,12.2,7.6,17.4,0,,306,12,25.9,1021.3,
2020-04-06 00:00:00,12.9,8.8,17.5,0,,11,11.5,22.2,1023.9,
2020-04-07 00:00:00,14.1,11.3,18.3,0,,287,10,22.2,1026.8,
2020-04-08 00:00:00,15,11.2,19.2,0,,105,9.1,24.1,1025.6,
2020-04-09 00:00:00,14.4,11,18.2,0,,12,11.1,24.1,1023,
2020-04-10 00:00:00,14.5,10.1,20.4,0,,300,12.7,27.8,1022.7,
2020-04-11 00:00:00,14.6,10.4,19.4,0,,283,11.6,29.6,1022.9,
2020-04-12 00:00:00,15.4,11.2,19.9,14.1,,57,13.5,25.9,1019.8,
2020-04-13 00:00:00,13.5,12,15.6,18,,39,19.6,46.3,1010.5,
2020-04-14 00:00:00,14.9,12.3,18.5,0,,126,13.7,35.2,1013.6,
2020-04-15 00:00:00,14.9,11.1,18.6,0,,58,19.5,46.3,1017.9,
2020-04-16 00:00:00,16.3,15.3,19.4,0,,90,17.5,29.6,1019.3,
2020-04-17 00:00:00,15.9,14.1,18.5,0,,208,9.9,27.8,1017.7,
2020-04-18 00:00:00,16.6,14.7,19.6,12.1,,76,15.9,31.5,1016.3,
2020-04-19 00:00:00,15.9,15.4,16.4,78.5,,72,21.7,38.9,1010.5,
2020-04-20 00:00:00,15.6,15.4,18.1,47.7,,45,12.4,27.8,1005.7,
2020-04-21 00:00:00,14.9,13.8,15.6,73.3,,41,18.2,50,1004.4,
2020-04-22 00:00:00,15.2,14,18.4,0,,69,30.2,53.7,1012.6,
2020-04-23 00:00:00,16.4,13.4,20.8,0,,280,15.8,31.5,1019.1,
2020-04-24 00:00:00,16.2,13.5,19.8,0,,257,13.5,35.2,1016.1,
2020-04-25 00:00:00,15.8,11.6,20.5,0,,217,10.3,24.1,1011.1,
2020-04-26 00:00:00,16.2,12.7,20.1,0,,282,11.8,29.6,1010.8,
2020-04-27 00:00:00,16.4,12.9,20.5,3.4,,273,11.9,31.5,1011,
2020-04-28 00:00:00,16.9,12.9,21.6,0,,264,19.5,50,1011.6,
2020-04-29 00:00:00,16.9,12.2,21.6,0,,257,19.7,50,1015.1,
2020-04-30 00:00:00,18.8,14.3,25.3,0,,278,20.8,55.5,1012.7,
2020-05-01 00:00:00,20.2,13.9,26.3,0,,265,24.4,59.3,1013.8,
2020-05-02 00:00:00,19.3,15.4,23.9,0,,111,10.5,29.6,1016.4,
2020-05-03 00:00:00,19.1,15.7,22.6,0,,96,11.8,25.9,1018.4,
2020-05-04 00:00:00,19.3,15.4,24.3,0,,280,12.6,27.8,1016.4,
2020-05-05 00:00:00,19.4,16.7,23.1,0,,78,9.2,29.6,1014.4,
2020-05-06 00:00:00,20.3,16.4,25,0,,292,12.6,25.9,1016.3,
2020-05-07 00:00:00,19.8,16.6,23.6,0,,62,17.4,31.5,1019.4,
2020-05-08 00:00:00,19.8,15.9,24.2,0,,70,14.8,35.2,1017.9,
2020-05-09 00:00:00,18.7,16.7,20.5,6.3,,64,18.4,37,1012.9,
2020-05-10 00:00:00,17.8,15,20.5,4,,177,16.3,40.8,1004.8,
2020-05-11 00:00:00,18.7,14.7,22.5,0,,256,27.2,64.8,1004,
2020-05-12 00:00:00,17.4,16,20.2,0.9,,69,20.9,44.5,1009.5,
2020-05-13 00:00:00,18.6,15.5,22.2,0,,278,21.5,44.5,1004.5,
2020-05-14 00:00:00,16.5,13.7,18.5,4.5,,70,16.6,33.3,1005.3,
2020-05-15 00:00:00,17.3,13.7,21.5,0,,50,10.6,27.8,1012.3,
2020-05-16 00:00:00,17.7,15.8,22.6,1.4,,29,14,27.8,1016.2,
2020-05-17 00:00:00,18.2,14.4,23,0,,294,16.3,33.3,1019.1,
2020-05-18 00:00:00,18.8,15,22.9,0,,251,13.6,27.8,1020,
2020-05-19 00:00:00,20.6,16.3,27.5,0,,282,13.2,31.5,1016.5,
2020-05-20 00:00:00,20.5,17.2,26.1,0,,273,12.8,25.9,1015.6,
2020-05-21 00:00:00,22.2,17.5,26.4,0,,268,14.6,35.2,1018.4,
2020-05-22 00:00:00,21.4,17.4,26.4,0,,255,11.4,27.8,1022.8,
2020-05-23 00:00:00,21.3,17.5,26.3,0,,257,13.2,33.3,1025.2,
2020-05-24 00:00:00,20.3,18.6,23.1,0,,219,13.2,29.6,1027.6,
2020-05-25 00:00:00,20.8,18.5,24,0,,259,14.7,27.8,1026.2,
2020-05-26 00:00:00,21.7,17.7,26.4,0,,276,13.8,31.5,1025.5,
2020-05-27 00:00:00,21.4,18.7,24.6,0,,68,19.4,35.2,1026.2,
2020-05-28 00:00:00,20.6,18.3,23.1,0,,135,12.6,27.8,1024.9,
2020-05-29 00:00:00,20.3,16.8,25,4.5,,287,15.6,38.9,1017.3,
2020-05-30 00:00:00,20.3,17.2,23.5,0,,105,12.3,25.9,1016.4,
2020-05-31 00:00:00,20.6,16.7,24.3,0,,236,12.4,29.6,1014.9,
2020-06-01 00:00:00,21.3,18.2,24.7,0.3,,254,9.9,25.9,1015.7,
2020-06-02 00:00:00,20.6,16.8,24.4,0,,272,12.8,27.8,1015.7,
2020-06-03 00:00:00,21.4,19.1,25.1,7.3,,251,15,35.2,1009.4,
2020-06-04 00:00:00,19.3,15.6,22.8,0.2,,285,15.5,37,1002.9,
2020-06-05 00:00:00,19.6,14.3,25.8,0,,292,14.7,40.8,1008.3,
2020-06-06 00:00:00,20.6,16.4,24.1,0.2,,110,12.2,27.8,1009.6,
2020-06-07 00:00:00,19.8,16.8,22.6,18.2,,97,14.8,27.8,1008.1,
2020-06-08 00:00:00,17.7,14.8,21.4,1.3,,323,13.7,33.3,1013.1,
2020-06-09 00:00:00,17.3,14.4,22.4,17.4,,1,13.2,25.9,1015.7,
2020-06-10 00:00:00,18.2,14.4,22.2,0.2,,7,14.4,27.8,1015.5,
2020-06-11 00:00:00,20.1,17.4,23.6,0,,106,11.3,27.8,1008.6,
2020-06-12 00:00:00,21.9,19,25.1,0,,234,18.1,48.2,1004,
2020-06-13 00:00:00,21.2,16.8,26.6,0,,297,19.3,46.3,1011,
2020-06-14 00:00:00,20.8,16.6,24.5,0,,303,16.1,35.2,1017.9,
2020-06-15 00:00:00,21.3,18.1,24.3,0,,197,13,33.3,1019.3,
2020-06-16 00:00:00,20.4,18.3,23.3,0.3,,321,9.9,29.6,1017.5,
2020-06-17 00:00:00,20,16.8,23.8,5.4,,290,12.7,31.5,1015.7,
2020-06-18 00:00:00,19.3,15.9,21.6,2.9,,78,16.3,27.8,1016,
2020-06-19 00:00:00,20.2,17.2,23.6,0,,12,11.6,25.9,1019,
2020-06-20 00:00:00,21.6,18.4,25.3,0,,277,13.5,33.3,1021,
2020-06-21 00:00:00,22.6,19.7,26,0,,250,12.7,31.5,1020.9,
2020-06-22 00:00:00,23.1,20.1,27.5,0,,215,8.7,27.8,1021.1,
2020-06-23 00:00:00,23.2,20.5,26.3,0,,261,17,37,1018.8,
2020-06-24 00:00:00,23.4,19.7,27.4,0,,242,11.5,27.8,1017.7,
2020-06-25 00:00:00,24.7,21.1,28.5,0,,220,9.7,22.2,1016.5,
2020-06-26 00:00:00,25.2,21.1,28.9,0,,78,10.9,22.2,1015.2,
2020-06-27 00:00:00,24.5,21.8,27.4,0,,92,12.1,25.9,1015.2,
2020-06-28 00:00:00,24.9,21.9,28.9,0,,241,12.8,27.8,1017.2,
2020-06-29 00:00:00,25,22.1,28.5,0,,203,11.9,27.8,1016.8,
2020-06-30 00:00:00,25.2,23.3,28.1,0,,176,10.6,29.6,1015,
2020-07-01 00:00:00,25.9,21.9,30.4,0,,111,10.7,24.1,1011.7,
2020-07-02 00:00:00,25.7,23.5,28.8,51.7,,148,14.6,27.8,1013.9,
2020-07-03 00:00:00,23.3,19.3,25.8,6.8,,319,14.8,33.3,1017.9,
2020-07-04 00:00:00,23.3,20,26.3,0,,212,14.5,27.8,1020.8,
2020-07-05 00:00:00,24,20,28.5,0,,285,16.9,38.9,1019.5,
2020-07-06 00:00:00,25.5,21.9,29.9,0,,157,11,27.8,1016,
2020-07-07 00:00:00,24.7,22.6,27.2,0,,133,13.4,27.8,1016,
2020-07-08 00:00:00,24.8,21.6,28.8,0,,221,11.1,25.9,1017.3,
2020-07-09 00:00:00,25.4,21.6,29.1,0,,96,11,25.9,1016.5,
2020-07-10 00:00:00,25.8,22.7,30,0,,62,12.9,22.2,1015.5,
2020-07-11 00:00:00,24.6,21,28.7,0,,275,13.6,33.3,1017.3,
2020-07-12 00:00:00,24.7,22,28.1,0,,274,11.6,27.8,1018.9,
2020-07-13 00:00:00,25.1,23.1,28.5,0.3,,39,10,22.2,1018.3,
2020-07-14 00:00:00,24.9,21.7,28.7,0,,299,15.8,27.8,1016.3,
2020-07-15 00:00:00,24.4,20.8,28.4,51.6,,324,15.4,29.6,1016.4,
2020-07-16 00:00:00,23.4,19.6,25.8,0.1,,139,13.8,29.6,1018.6,
2020-07-17 00:00:00,24.2,22.6,27.3,0.7,,203,13.2,27.8,1016.5,
2020-07-18 00:00:00,24.7,22.3,28.2,0,,266,11.4,31.5,1015.8,
2020-07-19 00:00:00,25.1,21.8,28.5,0,,274,16.4,40.8,1015.7,
2020-07-20 00:00:00,24.8,21.6,28.8,0,,259,12.7,35.2,1017,
2020-07-21 00:00:00,24.9,21.7,28.4,0,,104,11,24.1,1019,
2020-07-22 00:00:00,25.3,21.4,30.2,0,,42,11.7,24.1,1018.6,
2020-07-23 00:00:00,26.8,22.8,30.8,0,,345,11,25.9,1015.2,
2020-07-24 00:00:00,26.5,23.6,30,0,,264,12.2,29.6,1014.1,
2020-07-25 00:00:00,26.6,23.9,29.7,0,,234,12.7,33.3,1015,
2020-07-26 00:00:00,26.1,23,29,0,,131,11.6,24.1,1015.6,
2020-07-27 00:00:00,26.4,22.9,30,0,,230,13.5,31.5,1016.4,
2020-07-28 00:00:00,26.6,23.8,30,0,,68,14.1,27.8,1015.8,
2020-07-29 00:00:00,26.7,22.8,30.5,0,,78,13.4,25.9,1016.2,
2020-07-30 00:00:00,27.4,23.1,31.6,0,,70,13.6,24.1,1016,
2020-07-31 00:00:00,27.2,23.6,31.1,0,,52,13.1,22.2,1015.2,
2020-08-01 00:00:00,27.6,23.9,32.1,0,,264,10.8,22.2,1014.4,
2020-08-02 00:00:00,27.8,25.2,31.5,3.1,,242,16.7,35.2,1013.8,
2020-08-03 00:00:00,24.9,18.9,27.5,0.1,,196,14.6,33.3,1013,
2020-08-04 00:00:00,24.8,22.3,27.7,0,,203,15.2,33.3,1014,
2020-08-05 00:00:00,25.1,21,29,0,,284,13.4,27.8,1013.9,
2020-08-06 00:00:00,26,22,30.4,0,,285,15.2,35.2,1016,
2020-08-07 00:00:00,25.8,21.9,29.9,0,,275,17.5,40.8,1017.6,
2020-08-08 00:00:00,26.3,22.8,30.6,0,,260,15.6,37,1018.3,
2020-08-09 00:00:00,27.4,23.9,31.9,0,,224,10.1,24.1,1015.7,
2020-08-10 00:00:00,26.7,23.3,31,0,,261,14.5,29.6,1013.5,
2020-08-11 00:00:00,26.8,23.5,31.5,0,,57,11,24.1,1014.5,
2020-08-12 00:00:00,27.7,25.2,31.3,0,,62,17,33.3,1013.2,
2020-08-13 00:00:00,27.1,24.1,30.5,0,,243,11.5,25.9,1013.7,
2020-08-14 00:00:00,26.6,25,29.7,0,,156,11.8,25.9,1015.2,
2020-08-15 00:00:00,26.2,22.8,30,0,,278,13.9,31.5,1012.7,
2020-08-16 00:00:00,26.3,23.8,30.2,0,,48,13.2,27.8,1011,
2020-08-17 00:00:00,25.9,22.6,29.3,0,,256,13.3,27.8,1013.2,
2020-08-18 00:00:00,26.3,24.9,29.3,0,,91,11.6,24.1,1013.2,
2020-08-19 00:00:00,26.3,22.1,30.4,0,,272,15.9,35.2,1011,
2020-08-20 00:00:00,26.9,23.1,30.8,0,,79,11.8,24.1,1010.5,
2020-08-21 00:00:00,27.4,23.8,31.3,0,,71,12.6,24.1,1013.1,
2020-08-22 00:00:00,27.8,24.7,30.8,0,,134,12.5,31.5,1018.1,
2020-08-23 00:00:00,25.9,23.6,29.7,1.2,,219,12.9,42.6,1019.3,
2020-08-24 00:00:00,25.6,22.4,28.6,0,,183,13.1,29.6,1016.7,
2020-08-25 00:00:00,26.1,21.8,30.8,0,,297,17.5,46.3,1015.3,
2020-08-26 00:00:00,26.9,23.5,30.7,0,,279,12.2,31.5,1017.9,
2020-08-27 00:00:00,26.6,23.3,30.7,0,,270,10.6,29.6,1016.5,
2020-08-28 00:00:00,26.4,22.4,30.4,13.5,,318,14.1,37,1008.3,
2020-08-29 00:00:00,20,17.8,24.4,1.8,,51,16.1,42.6,1005.1,
2020-08-30 00:00:00,20.4,16.1,25.4,2.8,,359,16.2,29.6,1011.5,
2020-08-31 00:00:00,20.8,15.7,26,0,,304,17.8,35.2,1017.2,
2020-09-01 00:00:00,22.1,17.3,26.9,1.3,,334,11.8,24.1,1014.4,
2020-09-02 00:00:00,23,19.2,26.6,0,,275,15.2,37,1016,
2020-09-03 00:00:00,23.5,19.3,27.7,0,,15,13,31.5,1021.4,
2020-09-04 00:00:00,24,20.3,28.4,0,,304,13.4,27.8,1023.6,
2020-09-05 00:00:00,23.9,20.5,28,0,,302,11.9,27.8,1020.1,
2020-09-06 00:00:00,24.5,18.9,30,62.7,,306,13.4,31.5,1016.3,
2020-09-07 00:00:00,20,16.7,24.4,9.7,,258,17.6,33.3,1018.3,
2020-09-08 00:00:00,20.5,15.8,26.8,34.9,,20,19.4,38.9,1022,
2020-09-09 00:00:00,20.2,17.3,23.8,25.1,,26,14.2,31.5,1020.9,
2020-09-10 00:00:00,20.9,17.3,26.6,2,,341,15.4,31.5,1017.8,
2020-09-11 00:00:00,23.5,19.2,28.8,0,,322,12.1,25.9,1014.4,
2020-09-12 00:00:00,24.1,20,29.7,0,,314,11.6,25.9,1017.7,
2020-09-13 00:00:00,24.5,20.5,30.4,0,,344,10.9,25.9,1022.2,
2020-09-14 00:00:00,23.4,19.4,29.6,0,,342,12.2,22.2,1023,
2020-09-15 00:00:00,23.6,19.8,27.7,0,,288,13.4,31.5,1020.9,
2020-09-16 00:00:00,23.9,20.7,27.8,0,,308,10.9,27.8,1018.6,
2020-09-17 00:00:00,23.9,21,28.8,0,,287,13.3,31.5,1016.2,
2020-09-18 00:00:00,22.8,20.1,26.9,11.3,,9,10.9,24.1,1016.3,
2020-09-19 00:00:00,23.2,20.3,27.7,0,,306,12.9,33.3,1014,
2020-09-20 00:00:00,23.1,18.8,27.4,0,,279,13.8,35.2,1014.5,
2020-09-21 00:00:00,21.9,19.7,25.1,6,,35,11.5,24.1,1015.9,
2020-09-22 00:00:00,21.9,18.4,26.3,0,,334,13.4,27.8,1014.2,
2020-09-23 00:00:00,22.3,17.6,27,0,,311,17.3,37,1011.5,
2020-09-24 00:00:00,22.7,19.5,27.8,0,,285,14.5,48.2,1010.8,
2020-09-25 00:00:00,19.8,14.9,22.7,0,,282,26.4,88.9,1011.2,
2020-09-26 00:00:00,17.6,13.3,23.2,0,,304,19.8,42.6,1012.4,
2020-09-27 00:00:00,17.3,12.8,22.2,0,,328,14.6,38.9,1009,
2020-09-28 00:00:00,17.8,13.6,23,0,,329,14.6,33.3,1014.8,
2020-09-29 00:00:00,18.8,14.2,23.9,0,,333,13.4,29.6,1018.5,
2020-09-30 00:00:00,18.8,14.2,23.7,0,,324,14.6,33.3,1015.6,
2020-10-01 00:00:00,20.6,16.6,25.9,0,,25,16.6,33.3,1008.6,
2020-10-02 00:00:00,17.4,12.1,21.7,0.3,,308,15.8,55.5,994.6,
2020-10-03 00:00:00,16,12.1,20.5,0,,282,24,75.9,1001.7,
2020-10-04 00:00:00,16.7,11.2,22.9,0,,307,17,57.4,1006.2,
2020-10-05 00:00:00,16.4,10.9,23.5,0,,4,12.7,29.6,1013.8,
2020-10-06 00:00:00,17.9,12.2,24.4,0,,317,17.9,46.3,1018.7,
2020-10-07 00:00:00,20.6,18,24.3,0,,137,11.4,29.6,1019.7,
2020-10-08 00:00:00,20.2,18.4,23.5,1.6,,261,11.6,35.2,1023.8,
2020-10-09 00:00:00,20.1,17.2,24.3,0,,283,12.4,29.6,1022.1,
2020-10-10 00:00:00,18.3,14,23.8,74.5,,64,13.5,27.8,1021.8,
2020-10-11 00:00:00,16.2,12.6,21.4,0.4,,23,13,33.3,1020.1,
2020-10-12 00:00:00,16.6,11.4,23.6,0,,342,15.1,35.2,1018.1,
2020-10-13 00:00:00,16.4,12.3,21.1,3.1,,17,11.9,27.8,1013.3,
2020-10-14 00:00:00,14.7,9.3,19.3,0,,350,13.1,25.9,1009.6,
2020-10-15 00:00:00,12.6,7.8,18.7,0,,16,15.6,29.6,1012.6,
2020-10-16 00:00:00,12.5,7.9,18.5,0,,335,16.1,35.2,1016.8,
2020-10-17 00:00:00,12.9,7.3,19.3,0,,338,15.6,33.3,1017.2,
2020-10-18 00:00:00,14.1,8.9,21.3,0,,4,14.1,31.5,1021.1,
2020-10-19 00:00:00,15.7,10.5,21.5,0,,336,14.7,27.8,1021.6,
2020-10-20 00:00:00,18.7,14.9,22.3,0,,73,14.8,40.8,1017.9,
2020-10-21 00:00:00,20.9,17.3,24.2,0,,100,10.6,37,1012.2,
2020-10-22 00:00:00,19.4,17.2,22.9,1.2,,27,13.6,37,1015.1,
2020-10-23 00:00:00,19.1,14.7,25,0,,315,14.5,42.6,1017.4,
2020-10-24 00:00:00,16.3,11.7,21.2,0,,307,16.9,44.5,1021.4,
2020-10-25 00:00:00,17,13.4,22.5,0.1,,285,13.9,55.5,1013.6,
2020-10-26 00:00:00,16.3,12.8,20.4,0,,341,13.1,33.3,1010.4,
2020-10-27 00:00:00,14.4,11.6,19.8,0,,349,11.3,29.6,1016.3,
2020-10-28 00:00:00,15.2,11.4,20.5,0,,329,14,33.3,1019.7,
2020-10-29 00:00:00,16,11.8,21.2,0,,330,14,27.8,1025.4,
2020-10-30 00:00:00,15.7,11.7,20.9,0,,324,12.9,27.8,1025.2,
2020-10-31 00:00:00,15.8,11,20.8,0,,315,15.5,33.3,1023.7,
2020-11-01 00:00:00,16.1,11.5,21,0,,312,13.6,31.5,1023,
2020-11-02 00:00:00,16.7,12.5,20.6,0,,300,14.3,38.9,1022.1,
2020-11-03 00:00:00,17.8,13.9,20.8,6.9,,61,11.5,22.2,1024.6,
2020-11-04 00:00:00,13.3,11.3,14.6,0,,5,15.8,35.2,1023.6,
2020-11-05 00:00:00,15.3,10.7,18.9,1.4,,49,26.5,50,1026.3,
2020-11-06 00:00:00,18.2,16.9,19,0,,75,32.8,50,1025.1,
2020-11-07 00:00:00,17.6,13.2,20.1,3.3,,90,23.4,50,1021.4,
2020-11-08 00:00:00,15.1,12.1,20.7,0,,345,8.9,24.1,1022.7,
2020-11-09 00:00:00,14.3,10.4,19.5,0,,345,12.4,24.1,1021.8,
2020-11-10 00:00:00,14.7,10.8,21.2,0,,351,12.8,27.8,1025.2,
2020-11-11 00:00:00,14.6,10.3,19.8,0,,309,16.4,35.2,1025,
2020-11-12 00:00:00,14.3,10.8,19.8,0,,347,11,24.1,1023.1,
2020-11-13 00:00:00,14.6,10.6,21.1,0,,15,11.6,27.8,1022,
2020-11-14 00:00:00,15.1,10.8,21.6,0,,332,14.2,25.9,1021,
2020-11-15 00:00:00,16.6,12.7,20.7,0,,305,13.9,44.5,1018.3,
2020-11-16 00:00:00,17.1,14.9,18.9,1.8,,244,10.5,22.2,1021.4,
